Competitor Component Name,Competitor CVEs,Confidence,Sonatype Component Name,Sonatype CVEs,Sonatype Occurence Path
org.apache.lucene:lucene-grouping:7.1.0,,10,org.apache.lucene:lucene-grouping:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-grouping-7.1.0.jar
org.apache.lucene:lucene-highlighter:7.1.0,,10,org.apache.lucene:lucene-highlighter:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-highlighter-7.1.0.jar
org.apache.lucene:lucene-join:7.1.0,,10,org.apache.lucene:lucene-join:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-join-7.1.0.jar
org.apache.lucene:lucene-memory:7.1.0,,10,org.apache.lucene:lucene-memory:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-memory-7.1.0.jar
org.apache.lucene:lucene-misc:7.1.0,,10,org.apache.lucene:lucene-misc:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-misc-7.1.0.jar
org.apache.lucene:lucene-queries:7.1.0,,10,org.apache.lucene:lucene-queries:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-queries-7.1.0.jar
org.apache.lucene:lucene-queryparser:7.1.0,CVE-2017-12629,10,org.apache.lucene:lucene-queryparser:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-queryparser-7.1.0.jar
org.apache.lucene:lucene-sandbox:7.1.0,,10,org.apache.lucene:lucene-sandbox:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-sandbox-7.1.0.jar
org.apache.lucene:lucene-spatial:7.1.0,,10,org.apache.lucene:lucene-spatial:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-spatial-7.1.0.jar
org.apache.lucene:lucene-suggest:7.1.0,,10,org.apache.lucene:lucene-suggest:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-suggest-7.1.0.jar
org.apache.pdfbox:fontbox:2.0.3,CVE-2018-8036,10,org.apache.pdfbox:fontbox:2.0.3,CVE-2018-8036,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/fontbox.jar
org.apache.pdfbox:jempbox:1.8.12,,10,org.apache.pdfbox:jempbox:1.8.12,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jempbox.jar
org.apache.poi:poi-ooxml-schemas:3.15,,10,org.apache.poi:poi-ooxml-schemas:3.15,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/poi-ooxml-schemas.jar
org.apache.poi:poi-ooxml:3.15,CVE-2019-12415,10,org.apache.poi:poi-ooxml:3.15,CVE-2019-12415,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/poi-ooxml.jar
org.apache.poi:poi-scratchpad:3.15,"CVE-2017-12626, CVE-2022-26336",10,org.apache.poi:poi-scratchpad:3.15,"CVE-2017-12626, CVE-2022-26336",./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/poi-scratchpad.jar
org.apache.portals.bridges:portals-bridges-struts:1.2.7-1.0,,10,org.apache.portals.bridges:portals-bridges-struts:1.2.7-1.0,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/portal-impl.jar/com/liferay/portal/deploy/dependencies/portals-bridges.jar
org.apache.portals:portlet-api_2.1.0_spec:1.0,,10,org.apache.portals:portlet-api_2.1.0_spec:1.0,,./tomcat-8.0.32/lib/ext/portlet.jar
org.apache.santuario:xmlsec:1.5.8,CVE-2021-40690,10,org.apache.santuario:xmlsec:1.5.8,CVE-2021-40690,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/xmlsec.jar
org.apache.struts:struts-core:1.3.10,"CVE-2014-0114, CVE-2015-0899, CVE-2016-1181, CVE-2016-1182",10,org.apache.struts:struts-core:1.3.10,"CVE-2014-0114, CVE-2015-0899, CVE-2016-1181, CVE-2016-1182",./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/struts-core.jar
org.apache.tika:tika-parsers:1.14,"CVE-2018-1339, CVE-2018-17197, CVE-2018-8017, CVE-2020-1950, CVE-2020-1951, CVE-2020-9489, CVE-2021-28657, CVE-2022-25169",10,org.apache.tika:tika-parsers:1.14,"CVE-2018-1339, CVE-2018-17197, CVE-2018-8017, CVE-2020-1950, CVE-2020-1951, CVE-2020-9489, CVE-2021-28657, CVE-2022-25169",./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/tika-parsers.jar
org.apache.tomcat:tomcat-jsp-api:8.0.32,,10,org.apache.tomcat:tomcat-jsp-api:8.0.32,,./tomcat-8.0.32/lib/jsp-api.jar
org.apache.ws.commons.axiom:axiom-api:1.2.10,,10,org.apache.ws.commons.axiom:axiom-api:1.2.10,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/axiom-api.jar
org.apache.ws.commons.axiom:axiom-impl:1.2.10,,10,org.apache.ws.commons.axiom:axiom-impl:1.2.10,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/abdera.jar/axiom-impl-1.2.10.jar
org.apache.xbean:xbean-spring:2.8,,10,org.apache.xbean:xbean-spring:2.8,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/xbean-spring.jar
org.aspectj:aspectjweaver:1.8.9,,10,org.aspectj:aspectjweaver:1.8.9,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/aspectj-weaver.jar
org.bouncycastle:bcmail-jdk16:1.45,,10,org.bouncycastle:bcmail-jdk16:1.45,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/bcmail.jar
org.bouncycastle:bcpkix-jdk15on:1.49,,10,org.bouncycastle:bcpkix-jdk15on:1.49,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/bcpkix-jdk15on-1.49.jar
org.bouncycastle:bcprov-jdk15on:1.49,"CVE-2015-6644, CVE-2015-7940, CVE-2016-1000338, CVE-2016-1000339, CVE-2016-1000341, CVE-2016-1000342, CVE-2016-1000343, CVE-2016-1000344, CVE-2016-1000345, CVE-2016-1000346, CVE-2016-1000352, CVE-2020-0187, CVE-2020-26939, sonatype-2015-0270, sonatype-2019-0673, sonatype-2020-0770, sonatype-2021-4916",10,org.bouncycastle:bcprov-jdk15on:1.49,"CVE-2015-6644, CVE-2015-7940, CVE-2016-1000338, CVE-2016-1000339, CVE-2016-1000341, CVE-2016-1000342, CVE-2016-1000343, CVE-2016-1000344, CVE-2016-1000345, CVE-2016-1000346, CVE-2016-1000352, CVE-2020-0187, CVE-2020-26939, sonatype-2015-0270, sonatype-2019-0673, sonatype-2020-0770, sonatype-2021-4916",./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/bcprov-jdk15on-1.49.jar
org.ccil.cowan.tagsoup:tagsoup:1.2.1,,10,org.ccil.cowan.tagsoup:tagsoup:1.2.1,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/tagsoup.jar
woodstox:wstx-asl:3.2.6,"CVE-2019-12401, sonatype-2018-0624",10,org.codehaus.woodstox:wstx-asl:3.2.6,"CVE-2019-12401, sonatype-2018-0624",./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/abdera.jar/wstx-asl-3.2.6.jar
org.eclipse.jdt.core.compiler:ecj:4.4.2,,10,org.eclipse.jdt.core.compiler:ecj:4.4.2,,./tomcat-8.0.32/lib/ecj-4.4.2.jar
org.elasticsearch.client:sniffer:5.5.3,,10,org.elasticsearch.client:sniffer:5.5.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/sniffer-5.5.3.jar
org.elasticsearch.client:transport:6.1.3,,10,org.elasticsearch.client:transport:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/transport-6.1.3.jar
org.elasticsearch.plugin:analysis-icu:2.4.0,,10,org.elasticsearch.plugin:analysis-icu:2.4.0,,./data/elasticsearch/plugins/analysis-icu/analysis-icu-2.4.0.jar
org.elasticsearch.plugin:analysis-kuromoji:2.4.0,,10,org.elasticsearch.plugin:analysis-kuromoji:2.4.0,,./data/elasticsearch/plugins/analysis-kuromoji/analysis-kuromoji-2.4.0.jar
org.elasticsearch.plugin:analysis-smartcn:2.4.0,,10,org.elasticsearch.plugin:analysis-smartcn:2.4.0,,./data/elasticsearch/plugins/analysis-smartcn/analysis-smartcn-2.4.0.jar
org.elasticsearch.plugin:analysis-stempel:2.4.0,,10,org.elasticsearch.plugin:analysis-stempel:2.4.0,,./data/elasticsearch/plugins/analysis-stempel/analysis-stempel-2.4.0.jar
org.elasticsearch.plugin:lang-mustache-client:6.1.3,,10,org.elasticsearch.plugin:lang-mustache-client:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lang-mustache-client-6.1.3.jar
org.elasticsearch.plugin:parent-join-client:6.1.3,,10,org.elasticsearch.plugin:parent-join-client:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/parent-join-client-6.1.3.jar
org.elasticsearch.plugin:percolator-client:6.1.3,,10,org.elasticsearch.plugin:percolator-client:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/percolator-client-6.1.3.jar
org.elasticsearch.plugin:reindex-client:6.1.3,,10,org.elasticsearch.plugin:reindex-client:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/reindex-client-6.1.3.jar
org.elasticsearch.plugin:transport-netty4-client:6.1.3,,10,org.elasticsearch.plugin:transport-netty4-client:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/transport-netty4-client-6.1.3.jar
org.elasticsearch:elasticsearch-cli:6.1.3,,10,org.elasticsearch:elasticsearch-cli:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/elasticsearch-cli-6.1.3.jar
org.elasticsearch:elasticsearch:6.1.3,"CVE-2018-3826, CVE-2018-3831, CVE-2019-7614",10,org.elasticsearch:elasticsearch:6.1.3,"CVE-2018-3826, CVE-2018-3831, CVE-2019-7614",./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/elasticsearch-6.1.3.jar
org.freshcookies:freshcookies-security:0.60,,10,org.freshcookies:freshcookies-security:0.60,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/freshcookies-security.jar
org.gagravarr:vorbis-java-core:0.8,,10,org.gagravarr:vorbis-java-core:0.8,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/vorbis-java-core.jar
org.gagravarr:vorbis-java-tika:0.8,,10,org.gagravarr:vorbis-java-tika:0.8,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/vorbis-java-tika.jar
org.glassfish.web:jstl-impl:1.2,CVE-2015-0254,10,org.glassfish.web:jstl-impl:1.2,CVE-2015-0254,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jstl-impl.jar
org.htmlparser:htmlparser:1.6,,10,org.htmlparser:htmlparser:1.6,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/htmlparser.jar
org.im4java:im4java:1.2.0,,10,org.im4java:im4java:1.2.0,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/im4java.jar
org.incava:java-diff:1.1,,10,org.incava:java-diff:1.1,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/java-diff.jar
org.jodd:jodd-bean:3.6.4,,10,org.jodd:jodd-bean:3.6.4,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jodd-bean.jar
org.jodd:jodd-core:3.6.8,,10,org.jodd:jodd-core:3.6.8,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jodd-core.jar
org.jodd:jodd-http:3.6.4,CVE-2022-29631,10,org.jodd:jodd-http:3.6.4,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jodd-http.jar
org.jodd:jodd-proxetta:3.6.4,,10,org.jodd:jodd-proxetta:3.6.4,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jodd-proxetta.jar
org.jodd:jodd-servlet:3.6.4,,10,org.jodd:jodd-servlet:3.6.4,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jodd-servlet.jar
org.json:json:20190722,,10,org.json:json:20190722,,./osgi/modules/json-20190722.jar
org.jsoup:jsoup:1.11.2,"CVE-2021-37714, CVE-2022-36033",10,org.jsoup:jsoup:1.11.2,CVE-2021-37714,./osgi/modules/jsoup-1.11.2.jar
stax-ex:1.2,,10,org.jvnet.staxex:stax-ex:1.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/stax-ex.jar
org.jvnet:mimepull:1.3,,10,org.jvnet:mimepull:1.3,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/mimepull.jar
org.locationtech.spatial4j:spatial4j:0.6,,10,org.locationtech.spatial4j:spatial4j:0.6,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/spatial4j-0.6.jar
org.mariadb.jdbc:mariadb-java-client:1.1.9,,10,org.mariadb.jdbc:mariadb-java-client:1.1.9,,./tomcat-8.0.32/lib/ext/mariadb.jar
org.openoffice:juh:2.3.0,,10,org.openoffice:juh:2.3.0,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/juh.jar
org.openoffice:unoil:2.3.0,,10,org.openoffice:unoil:2.3.0,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/unoil.jar
org.ow2.asm:asm-debug-all:5.0.4,,10,org.ow2.asm:asm-debug-all:5.0.4,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/asm-debug-all.jar
org.postgresql:postgresql:42.0.0,"CVE-2018-10936, CVE-2020-13692, CVE-2022-21724, CVE-2022-26520, sonatype-2022-4402",10,org.postgresql:postgresql:42.0.0,"CVE-2018-10936, CVE-2020-13692, CVE-2022-21724, CVE-2022-26520, sonatype-2022-4402, CVE-2022-31197",./tomcat-8.0.32/lib/ext/postgresql.jar
org.samba.jcifs:jcifs:1.3.14-kohsuke-1,,10,org.samba.jcifs:jcifs:1.3.14-kohsuke-1,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jcifs.jar
org.slf4j:slf4j-api:1.7.2,,10,org.slf4j:slf4j-api:1.7.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/slf4j-api.jar
org.tallison:jmatio:1.2,,10,org.tallison:jmatio:1.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jmatio.jar
org.tuckey:urlrewritefilter:4.0.3,,10,org.tuckey:urlrewritefilter:4.0.3,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/urlrewritefilter.jar
org.tukaani:xz:1.5,,10,org.tukaani:xz:1.5,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/xz.jar
org.yaml:snakeyaml:1.17,"CVE-2017-18640, CVE-2022-25857, CVE-2022-38749, CVE-2022-38750, CVE-2022-38751, CVE-2022-38752",10,org.yaml:snakeyaml:1.17,CVE-2017-18640,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/snakeyaml-1.17.jar
soap:soap:2.2,,10,soap:soap:2.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/soap.jar
truezip:truezip:6.7,,10,truezip:truezip:6.7,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/truezip.jar
wsdl4j:wsdl4j:1.6.1,,10,wsdl4j:wsdl4j:1.6.1,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/wsdl4j.jar
xalan:serializer:2.7.2,,10,xalan:serializer:2.7.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/serializer.jar
xalan:xalan:2.7.2,,10,xalan:xalan:2.7.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/xalan.jar
xpp3:xpp3_min:1.1.4c,,10,xpp3:xpp3_min:1.1.4c,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/xpp3.jar
com.liferay.portal:com.liferay.portal.test.integration:4.1.2,,4,com.liferay.portal:com.liferay.portal.impl:2.30.3,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/portal-impl.jar
com.liferay.portal:com.liferay.portal.test.integration:4.1.2,,4,com.liferay.portal:com.liferay.portal.kernel:2.64.1,,./tomcat-8.0.32/lib/ext/portal-kernel.jar
com.liferay.portal:com.liferay.util.bridges:2.0.2,,4,com.liferay.portal:com.liferay.util.java:2.5.11,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/portal-impl.jar/com/liferay/portal/deploy/dependencies/util-java.jar
com.liferay:com.github.fge.json.schema.validator:2.2.3.liferay-patched-1,,4,com.liferay:com.github.fge.json.schema.validator:2.2.3.LIFERAY-PATCHED-1,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/json-schema-validator.jar
com.liferay:com.liferay.petra.content:1.0.5,,4,com.liferay:com.liferay.petra.lang:1.1.2,,./tomcat-8.0.32/lib/ext/com.liferay.petra.lang.jar
com.liferay:com.liferay.petra.content:1.0.5,,4,com.liferay:com.liferay.petra.mail:1.1.6,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/com.liferay.petra.mail.jar
com.liferay:com.liferay.petra.content:1.0.5,,4,com.liferay:com.liferay.petra.nio:1.0.2,,./tomcat-8.0.32/lib/ext/com.liferay.petra.nio.jar
com.liferay:com.liferay.petra.content:1.0.5,,4,com.liferay:com.liferay.petra.xml:1.0.13,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/com.liferay.petra.xml.jar
com.liferay:com.liferay.registry.api:1.3.1,,4,com.liferay:com.liferay.registry.impl:1.0.6,,./osgi/core/com.liferay.registry.impl.jar
com.liferay:org.eclipse.osgi:3.10.200-20150904.172142-1.liferay-patched-1,,4,com.liferay:org.eclipse.osgi:3.10.200-20150904.172142-1.LIFERAY-PATCHED-1,,./osgi/core/org.eclipse.osgi.jar
javax.transaction:transaction-api:1.1,,4,javax.transaction:jta:1.1,,./tomcat-8.0.32/lib/ext/jta.jar
org.antlr:antlr4-runtime:4.3,,4,org.antlr:antlr:3.0.1,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/antlr3.jar
org.apache.commons:commons-lang3:3.4,,4,org.apache.commons:commons-exec:1.3,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/commons-exec.jar
org.apache.commons:commons-lang3:3.4,,4,org.apache.commons:commons-math:2.0,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/commons-math.jar
org.apache.portals:portlet-api_2.0_spec:1.0,,4,org.apache.portals:portlet-api_2.1.0_spec:1.0,,./tomcat-8.0.32/lib/ext/portlet.jar
org.elasticsearch:elasticsearch:2.4.0,,4,org.elasticsearch:elasticsearch-cli:6.1.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/elasticsearch-cli-6.1.3.jar
org.apache.httpcomponents:httpclient:4.1,,5,org.apache.httpcomponents:httpmime:4.5,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/httpmime.jar
org.apache.lucene:lucene-analyzers-common:5.2.1,,5,org.apache.lucene:lucene-analyzers-icu:5.5.2,,./data/elasticsearch/plugins/analysis-icu/lucene-analyzers-icu-5.5.2.jar
org.apache.lucene:lucene-analyzers-common:5.2.1,,5,org.apache.lucene:lucene-analyzers-icu:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/plugins/org.elasticsearch.plugin.analysis.icu-6.1.3.zip/elasticsearch/lucene-analyzers-icu-7.1.0.jar
org.json:json:20140107,,5,org.json:json:20190722,,./osgi/modules/json-20190722.jar
org.springframework:spring-aop:4.1.8.release,,5,org.springframework:spring-aop:4.1.9.RELEASE,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/spring-aop.jar
org.springframework:spring-aspects:4.1.7.release,,5,org.springframework:spring-aspects:4.1.9.RELEASE,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/spring-aspects.jar
javax.mail:mailapi:1.4.3-rc1,,6,javax.mail:mail:1.4,,./tomcat-8.0.32/lib/ext/mail.jar
org.bouncycastle:bcprov-jdk15on:1.54,,6,org.bouncycastle:bcprov-jdk16:1.45,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/bcprov.jar
com.google.code.gson:gson:1.4-atlassian-1,,7,com.google.code.gson:gson:2.8.1,,./osgi/modules/gson-2.8.1.jar
com.liferay:com.liferay.portal.search.elasticsearch6.impl:1.0.1,,7,com.liferay:com.liferay.portal.search.elasticsearch6.api:1.0.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.api.jar
io.netty:netty-all:4.0.23.final,,7,io.netty:netty-all:4.0.23.Final,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/netty-all.jar
io.netty:netty-all:4.1.11.final,,7,io.netty:netty-all:4.1.11.Final,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/netty-all-4.1.11.Final.jar
org.springframework:spring-jdbc:4.1.9.release,,7,org.springframework:spring-jdbc:4.1.9.RELEASE,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/spring-jdbc.jar
xml-apis:xml-apis:1.3.03,,7,xml-apis:xml-apis:1.4.01,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/xml-apis.jar
net.sf.jopt-simple:jopt-simple:4.6,,8,net.sf.jopt-simple:jopt-simple:5.0.2,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/jopt-simple-5.0.2.jar
org.apache.lucene:lucene-core:5.2.1,,8,org.apache.lucene:lucene-core:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-core-7.1.0.jar
org.apache.lucene:lucene-join:5.5.2,,8,org.apache.lucene:lucene-join:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-join-7.1.0.jar
org.apache.lucene:lucene-misc:5.5.2,,8,org.apache.lucene:lucene-misc:7.1.0,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/lucene-misc-7.1.0.jar
com.fasterxml.jackson.core:jackson-core:2.2.3,,9,com.fasterxml.jackson.core:jackson-core:2.8.10,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/jackson-core-2.8.10.jar
com.fasterxml.jackson.core:jackson-databind:2.2.3,,9,com.fasterxml.jackson.core:jackson-databind:2.9.3,,./osgi/modules/jackson-databind-2.9.3.jar
com.ibm.icu:icu4j:51.1,,9,com.ibm.icu:icu4j:54.1,,./data/elasticsearch/plugins/analysis-icu/icu4j-54.1.jar
com.ibm.icu:icu4j:51.1,,9,com.ibm.icu:icu4j:59.1,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/plugins/org.elasticsearch.plugin.analysis.icu-6.1.3.zip/elasticsearch/icu4j-59.1.jar
com.liferay.portal:com.liferay.portal.test.integration:4.1.2,,9,com.liferay.portal:com.liferay.portal.test.integration:4.1.3,,./osgi/test/com.liferay.portal.test.integration.jar
com.liferay.portal:com.liferay.portal.test.integration:4.1.2,,9,com.liferay.portal:com.liferay.portal.test:4.0.4,,./osgi/test/com.liferay.portal.test.jar
com.liferay.portal:com.liferay.support.tomcat:1.0.1,,9,com.liferay.portal:com.liferay.support.tomcat:1.0.0,,./tomcat-8.0.32/lib/ext/support-tomcat.jar
com.liferay.portal:com.liferay.util.bridges:2.0.2,,9,com.liferay.portal:com.liferay.util.bridges:2.0.9,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/portal-impl.jar/com/liferay/portal/deploy/dependencies/util-bridges.jar
com.liferay.portal:com.liferay.util.slf4j:2.0.1,,9,com.liferay.portal:com.liferay.util.slf4j:2.0.2,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/portal-impl.jar/com/liferay/portal/deploy/dependencies/util-slf4j.jar
com.liferay.portal:com.liferay.util.taglib:2.10.8,,9,com.liferay.portal:com.liferay.util.taglib:2.11.0,,./osgi/state/org.eclipse.osgi/3/0/bundleFile
com.liferay:com.liferay.frontend.css.rtl.converter:1.0.6,,9,com.liferay:com.liferay.frontend.css.rtl.converter:1.0.0,,./osgi/compat/com.liferay.modules.compat.data.jar/com.liferay.frontend.css.rtl.converter.jar
com.liferay:com.liferay.modules.compat.data:1.2.4,,9,com.liferay:com.liferay.modules.compat.data:1.2.3,,./osgi/compat/com.liferay.modules.compat.data.jar
com.liferay:com.liferay.osgi.felix.util:1.0.0,,9,com.liferay:com.liferay.osgi.felix.util:1.0.3,,./osgi/core/com.liferay.osgi.felix.util.jar
com.liferay:com.liferay.osgi.service.tracker.collections:2.0.16,,9,com.liferay:com.liferay.osgi.service.tracker.collections:2.0.5,,./osgi/core/com.liferay.osgi.service.tracker.collections.jar
com.liferay:com.liferay.petra.io:1.3.0,,9,com.liferay:com.liferay.petra.io:1.2.5,,./tomcat-8.0.32/lib/ext/com.liferay.petra.io.jar
com.liferay:com.liferay.petra.log4j:4.1.3,,9,com.liferay:com.liferay.petra.log4j:1.0.8,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/com.liferay.petra.log4j.jar
com.liferay:com.liferay.petra.memory:1.0.9,,9,com.liferay:com.liferay.petra.memory:1.0.4,,./tomcat-8.0.32/lib/ext/com.liferay.petra.memory.jar
com.liferay:com.liferay.petra.process:1.0.11,,9,com.liferay:com.liferay.petra.process:1.0.4,,./tomcat-8.0.32/lib/ext/com.liferay.petra.process.jar
com.liferay:com.liferay.petra.string:1.1.2,,9,com.liferay:com.liferay.petra.string:1.1.1,,./tomcat-8.0.32/lib/ext/com.liferay.petra.string.jar
com.liferay:com.liferay.portal.search.elasticsearch6.impl:1.0.1,,9,com.liferay:com.liferay.portal.search.elasticsearch6.impl:1.0.3,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar
com.liferay:com.liferay.portal.tools.target.platform.indexer.client:1.0.3,,9,com.liferay:com.liferay.portal.tools.target.platform.indexer.client:1.0.2,,./tools/portal-tools-target-platform-indexer-client/com.liferay.portal.tools.target.platform.indexer.client.jar
com.liferay:com.liferay.registry.api:1.3.1,,9,com.liferay:com.liferay.registry.api:1.2.2,,./tomcat-8.0.32/lib/ext/com.liferay.registry.api.jar
com.sun.xml.bind:jaxb-impl:2.1.10,,9,com.sun.xml.bind:jaxb-impl:2.1.11,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/jaxb-impl.jar
commons-codec:commons-codec:1.4,,9,commons-codec:commons-codec:1.9,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/commons-codec.jar
commons-io:commons-io:2.2,,9,commons-io:commons-io:2.0,,./osgi/modules/commons-io-2.0.jar
commons-io:commons-io:2.2,,9,commons-io:commons-io:2.5,,./osgi/modules/commons-io-2.5.jar
commons-io:commons-io:2.2,,9,commons-io:commons-io:2.6,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/commons-io-2.6.jar
joda-time:joda-time:2.3,,9,joda-time:joda-time:2.9.5,,./osgi/modules/com.liferay.portal.search.elasticsearch6.impl.jar/lib/joda-time-2.9.5.jar
net.sourceforge.nekohtml:nekohtml:1.9.10,,9,net.sourceforge.nekohtml:nekohtml:1.9.14,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/nekohtml.jar
org.apache.chemistry.opencmis:chemistry-opencmis-client-api:0.14.0,,9,org.apache.chemistry.opencmis:chemistry-opencmis-client-api:0.13.0,,./tomcat-8.0.32/webapps/assoc/WEB-INF/lib/chemistry-opencmis-client-api.jar
